id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48802092,İstanbul nişantaşında ultra lüx 1+1 daire,261699610,Halit,,Sisli,41.054,28.99232,Entire home/apt,600,1,2,2021-04-02,0.48,2,357,2,
48802138,Yakar Home,393688363,Ercüment,,Cekmekoy,41.02089,29.18774,Private room,125,1,0,,,1,364,0,
48802255,A shining house in Cihangir,4279449,Cüneyt,,Beyoglu,41.03345,28.98297,Entire home/apt,667,2,4,2021-10-16,4,4,361,4,
48802640,New and central apartment in Taksim for 5 guests,19976561,Erol,,Beyoglu,41.03595,28.98161,Entire home/apt,317,5,20,2021-10-21,2.93,11,351,20,
48802973,15 MINS TO THE AIRPORT - COZY 1+1 APARTMENT,14752161,Ilayda,,Arnavutkoy,41.19355,28.76149,Entire home/apt,289,1,24,2021-08-16,3.75,1,77,24,
48804125,Superdeluxeinacentrallocation5 minutesfromthemetro,360435323,Hasan,,Sisli,41.05393,28.99057,Entire home/apt,700,1,11,2021-10-15,1.59,1,347,11,
48804301,"Comfort Double Room ,City View",393702490,Onur,,Beyoglu,41.02659,28.97805,Private room,458,1,0,,,3,365,0,
48804441,Ümraniye Site Mah. Kiralık Oda.2+1 Ev içinde.,46141986,Aytekin,,Umraniye,41.0108,29.11489,Private room,300,1,0,,,1,365,0,
48804975,3+1 Agva şömineli daire Amerikan mutfakli balkonlu,63493147,Hakan,,Sile,41.13837,29.85686,Entire home/apt,521,1,5,2021-10-11,1.90,12,364,5,
48805066,Metro yakını temiz tam daire,275793862,İlyas,,Sisli,41.05371,28.99044,Entire home/apt,399,1,2,2021-06-23,0.41,10,365,2,
48805390,New and central studio in Taksim/İstiklal 4 guests,19976561,Erol,,Beyoglu,41.03595,28.981611,Entire home/apt,333,5,15,2021-09-20,4.89,11,334,15,
48805398,Cosy Stylish Flat In Cihangir,50384268,Murat,,Beyoglu,41.03418,28.98856,Entire home/apt,311,3,9,2021-10-18,1.45,8,0,9,
48806055,AKSARAY METROYA 1DK TRAMVAYA 3DK MSAFEDE 2+1 DAİRE,393716575,Mirkerim,,Fatih,41.01186,28.95152,Entire home/apt,2779,10,2,2021-10-06,1.43,3,365,2,
48808707,Room in Ulus (Only Female- Sadece Bayan),357369743,Aysun,,Besiktas,41.06327,29.02748,Private room,180,1,3,2021-08-20,0.44,3,354,3,
48809714,"Comfort Double Room ,City View",393702490,Onur,,Beyoglu,41.02705,28.97947,Private room,474,1,1,2021-04-21,0.16,3,365,1,
48815495,A Flat in Luxury Residence 17th Floor,122059273,Deniz Can,,Maltepe,40.95723,29.1467,Entire home/apt,194,7,2,2021-04-01,0.49,1,74,2,
48817082,İstanbul yakınlarında gizli cennet,45263675,Dilek,,Catalca,41.47912,28.29341,Entire home/apt,575,15,0,,,1,180,0,
48817232,Apartment with Balcony 3,389325177,Mehmet Cihan,,Beyoglu,41.03246,28.98277,Entire home/apt,722,1,2,2021-08-22,0.80,6,345,2,
48817387,A bedroom in an apartment near centers,286256291,Ahmet,,Uskudar,41.01208,29.01488,Private room,144,1,0,,,1,86,0,
48820155,UNIQUE & STYLISH 4BR 2BA w/ PRV. GARDEN - GALATA,373108905,Origine Rentals,,Beyoglu,41.02582,28.9755,Entire home/apt,2274,2,13,2021-09-19,2.09,20,351,13,
48820390,Great Location-Magnificent View-Cozy and Peacefull,290949771,Hayrullah,,Besiktas,41.04505,29.01262,Entire home/apt,1225,3,3,2021-10-29,0.81,1,70,3,
48820775,Luxury Life by the Sea at West Istanbul Marina,369191465,Ifasegun Benjamin,,Beylikduzu,40.96638,28.6589,Entire home/apt,528,3,4,2021-09-03,4,2,361,4,
48821123,Garden house family room,340779279,Muharrem,,Fatih,41.01337,28.97786,Private room,409,2,16,2021-08-30,2.65,4,353,16,
48821273,Garden House family-3,340779279,Muharrem,,Fatih,41.01391,28.97743,Private room,500,2,7,2021-10-24,1.40,4,359,7,
48822190,Taksim Square cozy central flat,141137925,Elincan,,Beyoglu,41.04073,28.98253,Entire home/apt,286,20,3,2021-08-21,0.65,3,350,3,
48823795,Private room in a 2+1 flat ( Istova Residence ),38819605,Ibrahim,,Kagithane,41.08313,28.99818,Private room,341,2,0,,,1,361,0,
48826474,Üsküdar bölgesinde manzaralı bir ev,66465508,Umit,,Uskudar,41.02926,29.01874,Entire home/apt,200,1,1,2021-03-25,0.14,1,0,1,
48826823,Cozy Flat in Center of Besiktas / Sea View Rooftop,50122874,Ceren,,Besiktas,41.04612,29.006735,Entire home/apt,250,10,4,2021-09-15,0.99,1,1,4,
48830279,2+1 apart 120m²  furnished  for short time rent,372542925,Muhammad Yousaf,,Esenyurt,41.04362,28.68472,Entire home/apt,200,1,2,2021-09-06,0.77,3,180,2,
48831951,Batişehir Residans,393720137,Bilal,,Bagcilar,41.06164,28.84413,Entire home/apt,3564,3,0,,,1,365,0,
48837181,CLASSY DESIGN PRV.GARDEN BRICK WALL 2BR 2BA-GALATA,373108905,Origine Rentals,,Beyoglu,41.0257,28.97598,Entire home/apt,2036,2,12,2021-07-09,3.75,20,347,12,
48837713,Basic apartment at good location,269576871,Şermin,,Beyoglu,41.02564,28.97872,Entire home/apt,501,1,2,2021-08-06,0.48,8,364,2,
48837730,Lovely Flat on the Most Popular Street of Kadıköy,4577587,Ziver,,Kadikoy,40.98787,29.02508,Entire home/apt,501,4,9,2021-10-09,3.70,2,314,9,
48838136,Cozy and Central Room @Moda,372798249,Berkan,,Kadikoy,40.98653,29.02761,Private room,150,3,3,2021-10-13,0.49,2,358,3,
48838803,"Kadıköy Center/Rıhtım Avenue,Studio Apartment 14",263422772,Ender,,Kadikoy,40.99484,29.02478,Private room,214,1,1,2021-10-07,1,6,151,1,
48839285,"Kolay ulaşım, sakin bölge, temiz koşullar",393962790,Oğuzhan,,Uskudar,41.01645,29.026,Private room,250,1,0,,,1,90,0,
48839294,Comfortable 4-Bed Studio Close To Sultanahmet D1,393962646,Cihan,,Fatih,41.00467,28.96968,Entire home/apt,368,2,15,2021-09-03,2.17,6,347,15,
48839879,Comfortable 4-Bed Studio Close to HAGİA SOPHİA D2,393962646,Cihan,,Fatih,41.00467,28.96968,Entire home/apt,395,2,15,2021-08-11,2.15,6,362,15,
48839890,Private Room in Cosy Flat,143124016,Kutay,,Uskudar,41.01794,29.04055,Private room,150,3,2,2021-08-06,0.40,2,149,2,
48840853,Comfortable And Spacious Room İn The Old City D3,393962646,Cihan,,Fatih,41.00467,28.96968,Entire home/apt,366,2,17,2021-08-13,2.45,6,337,17,
48840963,Merkezi bir konumda,393973315,Sinan,,Besiktas,41.04705,29.00322,Private room,144,2,0,,,1,90,0,
48841103,LARGE ROOM WITH GARDEN VIEW D4,393962646,Cihan,,Fatih,41.00467,28.96968,Entire home/apt,507,1,5,2021-07-30,0.74,6,363,5,
48841648,"Bright, Historical, Cozy: A Fashion Designer's Apt",393978186,Nihal,,Beyoglu,41.030346,28.983418,Entire home/apt,600,1,0,,,1,91,0,
48841702,Artist studio/home in Beyoğlu,33904219,Hilal,,Beyoglu,41.03707,28.97517,Private room,172,7,0,,,1,365,0,
48854649,"Modern and Cozy House at Central Ortakoy, Besiktas",31265954,Mert,,Besiktas,41.05389,29.02475,Entire home/apt,330,3,4,2021-09-15,0.85,1,325,4,
48855443,"Cityloft 161, Sea View Suite / Ataşehir",110769021,Cityloft,,Atasehir,40.97509,29.14757,Private room,280,1,10,2021-08-22,1.49,29,0,10,
48855574,"Cityloft 64, Junior Jakuzi Suite/ Ataşehir",110769021,Cityloft,,Atasehir,40.97675,29.14544,Entire home/apt,370,1,4,2021-04-05,0.92,29,360,4,
48855637,"Cityloft 64, Junior Jakuzi Suite/ Ataşehir",110769021,Cityloft,,Atasehir,40.97756,29.14483,Entire home/apt,370,1,9,2021-10-04,1.26,29,346,9,
48855723,Just Refurbished Cosy Apartment w/Best Location,133399422,Omer,,Beyoglu,41.02573,28.97428,Entire home/apt,733,2,11,2021-08-10,3.17,1,342,11,
48855763,"Cityloft 64, Junior Jakuzi Suite/ Ataşehir",110769021,Cityloft,,Atasehir,40.9775,29.14353,Entire home/apt,370,1,5,2021-08-22,0.69,29,358,5,
48855800,"Cityloft 64, 1+1 Cıty Vıew Flat/ Ataşehir",110769021,Cityloft,,Atasehir,40.9787,29.14368,Entire home/apt,350,1,4,2021-10-09,1.36,29,347,4,
48858702,ŞİLE AGLAYAN KAYA DENIZE 2. BİNA,394107538,Deniz,,Sile,41.17123,29.62697,Entire home/apt,1407,3,4,2021-06-06,0.74,1,59,4,
48859225,Private room with the rooftop terrace (vegetarian),394104043,Natalia,,Beyoglu,41.03458,28.98521,Private room,389,1,0,,,1,364,0,
48860365,Excellent location with public transportation,52743953,Sevilay,,Umraniye,41.02529,29.08734,Entire home/apt,223,1,0,,,1,173,0,
48862881,5 YILDIZLI OTEL KONFORUNDA ODALAR VİTABELLA SUİT 1,373928100,Mert,,Bakirkoy,40.97584,28.87501,Private room,450,1,2,2021-04-27,0.31,4,365,2,
48864158,Etiler'in merkezinde keyifli bir kacamak,15884439,Kubilay,,Besiktas,41.07808,29.02602,Entire home/apt,1352,5,1,2021-08-31,0.49,1,358,1,
48864462,Relaxed Apartment close to Taksim Square,394151340,Ahmet Enes,,Sisli,41.04539,28.98156,Entire home/apt,167,1,1,2021-06-02,0.20,1,28,1,
48864661,Lüks daire,224506977,Tülin,,Atasehir,40.99638,29.10942,Entire home/apt,500,7,0,,,1,358,0,
48865349,Room in cosy apartment with Bosphorus view,32184652,Merve,,Sisli,41.04402,28.99615,Private room,200,5,1,2021-05-27,0.19,1,319,1,
48868097,Distance to Taksim square 4minutes walk,372532451,Mohammad,,Beyoglu,41.03936,28.98204,Entire home/apt,240,1,1,2021-06-30,0.24,3,307,1,
48873576,Tüm ev özel günler ve toplantılar için müsait..,192245752,Delfin,,Adalar,40.87999,29.06525,Entire home/apt,1400,1,5,2021-09-26,1.76,4,334,5,
48874448,İstanbul Merkezde 2+1 Daire,392467474,B. Sinem,,Besiktas,41.06343,29.00289,Private room,600,1,0,,,1,180,0,
48876045,Omer's Place in the heart of Taksim-Beyoglu,199740528,Ömer,,Beyoglu,41.03783,28.97443,Entire home/apt,281,2,12,2021-10-22,1.89,1,123,12,
48876439,Comfortable Superior Flat,392062512,Özhan,,Fatih,41.003536,28.969839,Entire home/apt,1437,1,0,,,3,140,0,
48876581,Mai Residence,69486434,Özkan,,Kartal,40.8998,29.21913,Private room,350,1,0,,,2,91,0,
48877570,Super Economic Flat with Kitchen near Galata Tower,149915983,Mücahid,,Beyoglu,41.02751,28.97876,Entire home/apt,658,1,2,2021-05-27,0.86,13,355,2,
48878408,5 YILDIZLI OTEL KONFORUNDA ODALAR VİTABELLA SUİT 2,373928100,Mert,,Bakirkoy,40.97608,28.87619,Private room,549,1,1,2021-04-17,0.15,4,365,1,
48878715,5 YILDIZLI OTEL KONFORUNDA ODALAR VİTABELLA SUİT 3,373928100,Mert,,Bakirkoy,40.97712,28.87439,Private room,549,1,0,,,4,365,0,
48879231,Clean Residential and spacious apartment,363478140,Fonkeng,,Beylikduzu,40.97747,28.65486,Entire home/apt,280,7,1,2021-08-24,0.43,1,365,1,
48881133,MB Deluxe Suite 1+1,394271956,Vehbi,,Sisli,41.05341,28.98915,Entire home/apt,643,1,2,2021-10-12,0.86,2,364,2,
48884547,Lüks Suit Daireler,389759155,Can,,Atasehir,40.98178,29.14257,Entire home/apt,182,30,1,2021-10-10,1,1,171,1,
48884727,Very close to Metrobus and metro.,394297746,Ömer,,Uskudar,41.02563,29.0323,Private room,144,1,0,,,1,356,0,
48885645,Exclusive Spacious 2+1 Apartment (2 bathrooms),361767237,Taj Suites,,Bagcilar,41.05584,28.81906,Entire home/apt,575,3,4,2021-04-12,0.82,29,363,4,
48893257,Kadıköy - Moda,76419730,Hakan,,Kadikoy,40.98719,29.02308,Private room,95,1,0,,,1,0,0,
48893261,İstanbul Moda'da faturalar dahil kiralık daire,394364899,Serdar,,Kadikoy,40.98705,29.02434,Entire home/apt,160,30,0,,,1,287,0,
48893538,Stay in a Ottoman work of Art,41277523,Joan Francesc,,Fatih,41.03,28.94858,Entire home/apt,1120,3,0,,,2,352,0,
48894211,MUTESEM DENIZ MANZARALI YAZLIK,394371124,Altan,,Sile,41.15513,29.75584,Entire home/apt,575,30,0,,,1,88,0,
48894763,Home as your sweet home,86318208,Harun,,Sisli,41.05853,28.99654,Private room,300,1,0,,,1,365,0,
48898923,2 Bedroom w. Balcony and Sea View @ Cihangir No:6,151209115,Yıldıray,,Beyoglu,41.03326,28.98809,Entire home/apt,598,3,26,2021-09-22,4.19,18,335,26,
48899603,★120m² Renovated Apartment★ w/ Seaview #15,7980429,Eren,,Beyoglu,41.03374,28.98144,Entire home/apt,1271,3,15,2021-10-17,10.98,29,244,15,
48899797,"2+1new luxury building Beylikdüzü,Metrobus,E5 edge",27736032,Ahmet,,Beylikduzu,41.00416,28.67209,Entire home/apt,1581,7,0,,,7,178,0,
48900158,Beautiful historical apt in artistic neighborhood,50620246,Juliana,,Beyoglu,41.03144,28.97867,Entire home/apt,575,2,10,2021-10-01,2.33,1,154,10,
48900729,2 Bedroom w. Balcony and Sea View @ Cihangir No:5,151209115,Yıldıray,,Beyoglu,41.03349,28.98621,Entire home/apt,632,3,27,2021-09-10,4.66,18,338,27,
48900952,Cozy room in the city center,43331721,Sedef,,Kadikoy,40.98803,29.03207,Private room,120,3,5,2021-10-18,1.69,1,348,5,
48901465,1Bedroom Comfy&Spaciousness Flat Heart of Cihangir,96752845,Özgür,,Beyoglu,41.03177,28.98175,Entire home/apt,911,2,5,2021-05-09,0.72,9,0,5,
48901522,2 Bedroom w. Balcony & Elevator @ Cihangir No:4,151209115,Yıldıray,,Beyoglu,41.03205,28.98693,Entire home/apt,613,3,16,2021-08-06,2.58,18,259,16,
48901904,Brand-New Elegant 1+1 Apartment (with terrace),361767237,Taj Suites,,Bagcilar,41.05747,28.81916,Entire home/apt,383,3,0,,,29,363,0,
48902085,Brand-New Luxurious 1+1 Apartment (with terrace),361767237,Taj Suites,,Bagcilar,41.05614,28.81733,Entire home/apt,383,3,2,2021-08-08,1.05,29,349,2,
48902353,Modern 1+1 Apartment(with terrace) - Core Living,361767237,Taj Suites,,Bagcilar,41.05663,28.81759,Entire home/apt,383,3,3,2021-10-16,0.79,29,356,3,
48902627,Unit : 04 (Special View Terrace),359035684,Shima,,Beyoglu,41.03518,28.97707,Entire home/apt,403,1,2,2021-10-27,0.29,3,287,2,
48906485,Teras televizyon bilgisayar ve rahat ortam,394471855,Murat Görkem,,Beylikduzu,41.0091,28.62537,Shared room,288,1,0,,,1,365,0,
48907383,"Palais de Tatavla, charming apartment in Osmanbey",261115401,Kerem,,Sisli,41.05207,28.98372,Entire home/apt,623,3,13,2021-09-28,1.90,3,113,13,
48908249,Large Comfy 2+1 Center Flat in Cihangir,96752845,Özgür,,Beyoglu,41.02986,28.98187,Entire home/apt,885,2,23,2021-06-15,4.51,9,332,23,
48912522,Oldtown Sultanahmet Suites - Suite with Balcony  2,59696741,Engin,,Fatih,41.00297,28.9704,Entire home/apt,780,2,0,,,3,327,0,
48912749,Summary of İstanbul on İstiklal Street,8249957,Murat,,Beyoglu,41.03154,28.9764,Entire home/apt,758,3,3,2021-08-17,0.82,1,364,3,
48912891,"Deniz manzaralı , sahile 1km,terasta mangal keyfi",357835857,Sevgi,,Sariyer,41.13815,29.04277,Entire home/apt,958,1,0,,,1,87,0,
48914319,Lovely 1 Bed Room Prime Location with all you need,164393147,Ahmad,,Esenyurt,41.02005,28.64503,Entire home/apt,479,30,0,,,1,365,0,
48916762,Comfortable home,217010346,Beritan,,Fatih,41.0143,28.93234,Shared room,501,3,0,,,1,358,0,
48917249,Home Sweet Home 2,15257713,Zehra,,Beyoglu,41.029,28.97573,Entire home/apt,1242,3,14,2021-09-28,6.00,6,0,14,
48917452,Büyükada merkezi konumuyla Pembe ev,91621926,Michael,,Adalar,40.8722,29.12866,Private room,1129,2,3,2021-04-11,0.58,1,90,3,
48917646,Leather Seats  with detached kitchen Air condition,389596131,Zota,,Esenyurt,41.0227,28.63,Entire home/apt,460,2,0,,,7,252,0,
48920777,Sahilde mükemmel oda,394593339,Rabia,,Kartal,40.88736,29.19109,Private room,316,1,0,,,1,365,0,
48923160,"Cevahir AVM’ye  2dk kiralık oda, Fulya / RENT ROOM",394617600,Ibrahim,,Sisli,41.06083,28.99639,Private room,135,1,1,2021-10-13,1,1,361,1,
48927425,GÜVENLİKLİ SİTEDE İKİ KİŞİLİK LÜKS STÜDYO DAİRE,1038139,Burchan,,Beykoz,41.10905,29.11308,Entire home/apt,345,1,0,,,4,365,0,
48927640,3+1 Flat in Kadıköy,24852318,Gizem,,Kadikoy,40.98795,29.04565,Entire home/apt,239,7,0,,,1,0,0,
48928496,"Bohemian Neighborhood, Eclectic Interior Design",394651643,Zehra,,Beyoglu,41.03295,28.9833,Private room,190,2,3,2021-10-04,0.85,1,5,3,
48928790,Turtle House 65/3 num:3,87056781,Felat,,Beyoglu,41.02796,28.97702,Entire home/apt,280,2,13,2021-09-11,1.93,2,51,13,
48930450,Private Garden Flat in Cihangir,394661437,Ersin,,Beyoglu,41.03543,28.9854,Private room,160,3,0,,,1,365,0,
48930988,Clean and Friendly Room in Cihangir:),36121620,Selda,,Beyoglu,41.03107,28.98666,Private room,135,5,4,2021-04-14,2.14,1,307,4,
48931529,Sakin ve sana ait,288869038,Merve,,Uskudar,41.02787,29.03697,Entire home/apt,211,1,1,2021-09-21,0.75,1,302,1,
48931928,Cozy Apartment With 2 Bedrooms Near to Blue Mosque,300678963,Mustafa,,Fatih,41.00493,28.97006,Entire home/apt,368,2,4,2021-07-15,2.93,4,357,4,
48932128,"Grand Bazaar,Ayasofia, Sultanahmet,2+1 Luxury",27736032,Ahmet,,Fatih,41.00884,28.96369,Entire home/apt,1629,5,0,,,7,363,0,
48932343,Apartment With 2 Bedrooms Near to Hagia Sophia,300678963,Mustafa,,Fatih,41.00457,28.97119,Entire home/apt,368,2,7,2021-10-12,1.01,4,339,7,
48932704,Exclusive1+1 Apartment(with terrace) - Core Living,361767237,Taj Suites,,Bagcilar,41.05721,28.81801,Entire home/apt,431,3,5,2021-09-22,0.80,29,358,5,
48932802,Apartment With 2 Bedrooms Near to Blue Mosque,300678963,Mustafa,,Fatih,41.00619,28.97088,Entire home/apt,368,2,8,2021-10-25,1.14,4,357,8,
48932854,Central and Modern Apartment in Kadikoy,244555490,Can,,Kadikoy,40.98988,29.04452,Entire home/apt,400,2,0,,,1,364,0,
48933483,Exclusive1+1Apartment (with terrace) - Core Living,361767237,Taj Suites,,Bagcilar,41.0562,28.81855,Entire home/apt,424,3,7,2021-10-04,1.65,29,363,7,
48934242,Elegant 1+1 Apartment (with terrace) - Core Living,361767237,Taj Suites,,Bagcilar,41.05627,28.81803,Entire home/apt,383,3,3,2021-09-04,0.52,29,351,3,
48934657,Huzurlu ev,185369948,Nurdan,,Besiktas,41.04487,29.00667,Private room,288,1,0,,,1,364,0,
48935080,İstanbul Nişantaşı Konforlu Kiralık Daire,367948176,İbrahim,,Sisli,41.05239,28.99251,Entire home/apt,192,30,0,,,2,334,0,
48935094,Exclusive 2+1 Apartment(2 bathrooms) - Core Living,361767237,Taj Suites,,Bagcilar,41.05806,28.81775,Entire home/apt,652,3,8,2021-10-16,1.24,29,360,8,
48938150,"Safe, clean & cheap apart استانبول در سمت اروپای",304667109,Fazal Rabi,,Esenyurt,41.03423,28.67818,Entire home/apt,394,3,1,2021-07-12,0.27,4,56,1,
48938373,İSTANBUL PENDİK YENİŞEHİR MERKEZİ DAİRENİN TAMAMI,315299175,Büşra,,Pendik,40.9274,29.30881,Entire home/apt,344,1,0,,,13,365,0,
48938410,"3 room for family closeby to Memorial, Acibadem",10091379,Fatih,,Bahcelievler,40.99872,28.84668,Entire home/apt,350,1,0,,,7,364,0,
48940911,Big nice flat in the heart of Nisantasi,394740251,Rania,,Sisli,41.05354,28.9901,Entire home/apt,479,3,2,2021-06-24,0.31,1,165,2,
48945498,PENTHOUSE WITH VIEW,121058308,Ege,,Sariyer,41.16301,29.03336,Entire home/apt,1102,2,0,,,1,365,0,
48946237,Unique flat with full sea view at Moda Beach!,185290278,Pudi,,Kadikoy,40.97969,29.02316,Private room,356,1,0,,,1,338,0,
48948870,"20 m to Erenköy Marmaray, Modern&Stylish flat",281811897,Gözde,,Kadikoy,40.97406,29.07554,Entire home/apt,843,2,3,2021-08-19,0.85,2,271,3,
48949491,Galata Hotel Standart,391210824,Galata Hotel,,Beyoglu,41.02915,28.97167,Private room,550,1,2,2021-04-07,0.30,5,361,2,
48951067,"In the city center , airy apartment with a Terrace",146483065,Müslüm,,Besiktas,41.06284,29.02034,Entire home/apt,1700,3,0,,,1,365,0,
48951753,apartment 2+1,394807481,Mahmoud,,Fatih,41.01327,28.94245,Entire home/apt,863,3,0,,,7,362,0,
48953038,Cozy Flat,21814854,Elif,,Sisli,41.04773,28.9792,Private room,192,1,0,,,2,179,0,
48954886,Luxury Furnished Apartments Closeto Sabiha Airport,315299175,Büşra,,Pendik,40.93134,29.30713,Private room,364,1,0,,,13,365,0,
48955122,2Bedroom Spaciours Flat Heart of Galata,96752845,Özgür,,Beyoglu,41.02716,28.97714,Entire home/apt,901,2,16,2021-09-22,3.29,9,24,16,
48957931,"Kadıköy Center/Rıhtım Avenue,Stüdyo Apartment 43",263422772,Ender,,Kadikoy,40.995,29.02459,Private room,214,1,0,,,6,151,0,
48958601,"""Cozy Flat in Halkalı"" (Ideal for Remote Working)",61283321,Müge,,Kucukcekmece,41.05247,28.78111,Entire home/apt,420,4,2,2021-07-26,2,1,329,2,
48959679,Suite Room with Bosphorus View,393702490,Onur,,Beyoglu,41.02562,28.97817,Private room,445,1,0,,,3,365,0,
48960163,MİSAFİR DİYE BİRŞEY YOKTUR.,394881713,Türker Onur,,Uskudar,41.01913,29.05711,Private room,147,1,0,,,1,365,0,
48963749,Best Terras Home near the sabiha Gökçen Airport,186133907,Cesur,,Pendik,40.93497,29.28583,Entire home/apt,390,25,0,,,14,365,0,
48965115,108 / Exclusive 3+1 Cozy Flat at Maslak 1453,79988160,Sukru Kerim,,Sisli,41.11717,29.00824,Entire home/apt,2674,7,0,,,4,364,0,
48965836,Comfortable House near Historical Landmarks in the Heart of Beyoglu,397256370,Ugur,,Beyoglu,41.0335,28.9875,Entire home/apt,258,2,0,,,93,0,0,
48965867,Galata Tower View in The Heart of Istanbul,394931376,Oktay,,Beyoglu,41.02615,28.97351,Entire home/apt,1333,15,3,2021-06-26,0.73,1,364,3,
48966299,ANTİK VİLLA,290959521,Ekrem,,Sile,41.13232,29.82461,Entire home/apt,1443,1,0,,,5,362,0,
48967863,Private Room near Sabiha Gökçen Airport,394796201,Hasan Hüseyin,,Pendik,40.91012,29.30186,Private room,259,1,3,2021-10-18,0.43,1,362,3,
48968292,Cozy Flat,21814854,Elif,,Sisli,41.04629,28.9793,Private room,288,1,0,,,2,179,0,
48968751,Artistic house with garden in historic area,28343940,Alceste,,Fatih,41.03697,28.94381,Entire home/apt,278,2,0,,,3,63,0,
48968893,Küçükçekmece,92853585,Maher,,Kucukcekmece,41.0018,28.80905,Entire home/apt,479,7,0,,,9,358,0,
48970052,ORMAN YANINDA MÜSTAKİL BAHÇELİ VİLLA,268055338,Sinan,,Pendik,41.01236,29.37818,Entire home/apt,1000,3,0,,,1,365,0,
48970188,"Cute Room, beside the metrobus and subway station",372622658,Yusuf,,Bahcelievler,40.99366,28.84506,Private room,130,3,8,2021-08-29,1.17,6,328,8,
48970741,Well decorated house with garden & Bosphorus view,231057917,Burak,,Beykoz,41.07777,29.08671,Entire home/apt,1725,15,0,,,1,129,0,
48972247,"A modern new furnished residence, -1 bedroom",96460850,Tevfik,,Kagithane,41.09914,28.98022,Entire home/apt,500,180,0,,,83,0,0,
48974840,Maltepe ev .,192837246,Tunahan,,Maltepe,40.97017,29.13793,Private room,90,1,0,,,1,363,0,
48976464,Doğayla İç İçe Ahşap Ev Ağva,110827845,Anıl,,Sile,41.10986,29.84254,Private room,390,1,0,,,1,180,0,
48980337,Lovely private room near Koç University,320261665,Ege,,Sariyer,41.19513,29.0507,Private room,277,1,6,2021-07-12,1.38,2,179,6,
48986702,"3BR&2BATH, BALCONY AND 20 STEPS TO GALATA TOWER.",269489503,Birol,,Beyoglu,41.02616,28.97362,Entire home/apt,1333,3,9,2021-07-12,1.71,4,232,9,
48987489,DELUXE STUDİO ROOM İN OF TAKSİM,395082326,Cemal,,Beyoglu,41.04017,28.98246,Private room,1000,1,0,,,4,364,0,
48987701,COMFORT STUDİO SUİTE ROOM İN  TAKSİM,395082326,Cemal,,Beyoglu,41.03845,28.9818,Private room,1000,1,0,,,4,365,0,
